health_region.x	province	YES	HR_UID	health_region.y
Not Reported	Quebec	1	3557	Renfrew County and District Health Unit
Not Reported	Quebec	1	3558	The Eastern Ontario Health Unit
Not Reported	Quebec	1	3560	Simcoe Muskoka District Health Unit
Not Reported	Quebec	1	3561	Sudbury and District Health Unit
Not Reported	Quebec	1	3562	Thunder Bay District Health Unit
Not Reported	Quebec	1	3563	Timiskaming Health Unit
Not Reported	Quebec	1	3565	Waterloo Health Unit
Not Reported	Quebec	1	3566	Wellington-Dufferin-Guelph Health Unit
Not Reported	Quebec	1	3568	Windsor-Essex County Health Unit
Not Reported	Quebec	1	3570	York Regional Health Unit
Not Reported	Quebec	1	3595	City of Toronto Health Unit
Not Reported	Quebec	1	4601	Winnipeg Regional Health Authority
Not Reported	Quebec	1	4602	Prairie Mountain Health
Not Reported	Quebec	1	4603	Interlake-Eastern Regional Health Authority
Not Reported	Quebec	1	4604	Northern Regional Health Authority
Not Reported	Quebec	1	4605	Southern Health
Not Reported	Quebec	1	4701	Sun Country Regional Health Authority
Not Reported	Quebec	1	4702	Five Hills Regional Health Authority
Not Reported	Quebec	1	4703	Cypress Regional Health Authority
Not Reported	Quebec	1	4704	Regina Qu'Appelle Regional Health Authority
Not Reported	Quebec	1	4705	Sunrise Regional Health Authority
Not Reported	Quebec	1	4706	Saskatoon Regional Health Authority
Not Reported	Quebec	1	4707	Heartland Regional Health Authority
Not Reported	Quebec	1	4708	Kelsey Trail Regional Health Authority
Not Reported	Quebec	1	4709	Prince Albert Parkland Regional Health Authority
Not Reported	Quebec	1	4710	Prairie North Regional Health Authority
Not Reported	Quebec	1	4711	Mamawetan Churchill River Regional Health Authority
Not Reported	Quebec	1	4712	Keewatin Yatth� Regional Health Authority
Not Reported	Quebec	1	4713	Athabasca Health Authority
Not Reported	Quebec	1	4831	South Zone
Not Reported	Quebec	1	4832	Calgary Zone
Not Reported	Quebec	1	4833	Central Zone
Not Reported	Quebec	1	4834	Edmonton Zone
Not Reported	Quebec	1	4835	North Zone
Not Reported	Quebec	1	5911	East Kootenay Health Service Delivery Area
Not Reported	Quebec	1	5912	Kootenay-Boundary Health Service Delivery Area
Not Reported	Quebec	1	5913	Okanagan Health Service Delivery Area
Not Reported	Quebec	1	5914	Thompson/Cariboo Health Service Delivery Area
Not Reported	Quebec	1	5921	Fraser East Health Service Delivery Area
Not Reported	Quebec	1	5922	Fraser North Health Service Delivery Area
Not Reported	Quebec	1	5923	Fraser South Health Service Delivery Area
Not Reported	Quebec	1	5931	Richmond Health Service Delivery Area
Not Reported	Quebec	1	5932	Vancouver Health Service Delivery Area
Not Reported	Quebec	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Not Reported	Quebec	1	5941	South Vancouver Island Health Service Delivery Area
Not Reported	Quebec	1	5942	Central Vancouver Island Health Service Delivery Area
Not Reported	Quebec	1	5943	North Vancouver Island Health Service Delivery Area
Not Reported	Quebec	1	5951	Northwest Health Service Delivery Area
Not Reported	Quebec	1	5952	Northern Interior Health Service Delivery Area
Not Reported	Quebec	1	5953	Northeast Health Service Delivery Area
Not Reported	Quebec	1	6001	Yukon
Not Reported	Quebec	1	6101	Northwest Territories
Not Reported	Quebec	1	6201	Nunavut
Prince Edward Island	PEI	1	1011	Eastern Regional Integrated Health Authority
Prince Edward Island	PEI	1	1012	Central Regional Integrated Health Authority
Prince Edward Island	PEI	1	1013	Western Regional Integrated Health Authority
Prince Edward Island	PEI	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Prince Edward Island	PEI	1	1100	Prince Edward Island
Prince Edward Island	PEI	1	1211	South Shore District Health Authority
Prince Edward Island	PEI	1	1212	South West Nova District Health Authority
Prince Edward Island	PEI	1	1223	Annapolis Valley District Health Authority
Prince Edward Island	PEI	1	1234	Colchester East Hants Health Authority
Prince Edward Island	PEI	1	1235	Cumberland Health Authority
Prince Edward Island	PEI	1	1246	Pictou County Health Authority
Prince Edward Island	PEI	1	1247	Guysborough Antigonish Strait Health Authority
Prince Edward Island	PEI	1	1258	Cape Breton District Health Authority
Prince Edward Island	PEI	1	1269	Capital District Health Authority
Prince Edward Island	PEI	1	1301	Zone 1
Prince Edward Island	PEI	1	1302	Zone 2
Prince Edward Island	PEI	1	1303	Zone 3
Prince Edward Island	PEI	1	1304	Zone 4
Prince Edward Island	PEI	1	1305	Zone 5
Prince Edward Island	PEI	1	1306	Zone 6
Prince Edward Island	PEI	1	1307	Zone 7
Prince Edward Island	PEI	1	2401	R�gion du Bas-Saint-Laurent
Prince Edward Island	PEI	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Prince Edward Island	PEI	1	2403	R�gion de la Capitale-Nationale
Prince Edward Island	PEI	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Prince Edward Island	PEI	1	2405	R�gion de l'Estrie
Prince Edward Island	PEI	1	2406	R�gion de Montr�al
Prince Edward Island	PEI	1	2407	R�gion de l'Outaouais
Prince Edward Island	PEI	1	2408	R�gion de l'Abitibi-T�miscamingue
Prince Edward Island	PEI	1	2409	R�gion de la C�te-Nord
Prince Edward Island	PEI	1	2410	R�gion du Nord-du-Qu�bec
Prince Edward Island	PEI	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Prince Edward Island	PEI	1	2412	R�gion de la Chaudi�re-Appalaches
Prince Edward Island	PEI	1	2413	R�gion de Laval
Prince Edward Island	PEI	1	2414	R�gion de Lanaudi�re
Prince Edward Island	PEI	1	2415	R�gion des Laurentides
Prince Edward Island	PEI	1	2416	R�gion de la Mont�r�gie
Prince Edward Island	PEI	1	2417	R�gion du Nunavik
Prince Edward Island	PEI	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Prince Edward Island	PEI	1	3526	The District of Algoma Health Unit
Prince Edward Island	PEI	1	3527	Brant County Health Unit
Prince Edward Island	PEI	1	3530	Durham Regional Health Unit
Prince Edward Island	PEI	1	3531	Elgin-St. Thomas Health Unit
Prince Edward Island	PEI	1	3533	Grey Bruce Health Unit
Prince Edward Island	PEI	1	3534	Haldimand-Norfolk Health Unit
Prince Edward Island	PEI	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Prince Edward Island	PEI	1	3536	Halton Regional Health Unit
Prince Edward Island	PEI	1	3537	City of Hamilton Health Unit
Prince Edward Island	PEI	1	3538	Hastings and Prince Edward Counties Health Unit
Prince Edward Island	PEI	1	3539	Huron County Health Unit
Prince Edward Island	PEI	1	3540	Chatham-Kent Health Unit
Prince Edward Island	PEI	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Prince Edward Island	PEI	1	3542	Lambton Health Unit
Prince Edward Island	PEI	1	3543	Leeds, Grenville and Lanark District Health Unit
Prince Edward Island	PEI	1	3544	Middlesex-London Health Unit
Prince Edward Island	PEI	1	3546	Niagara Regional Area Health Unit
Prince Edward Island	PEI	1	3547	North Bay Parry Sound District Health Unit
Prince Edward Island	PEI	1	3549	Northwestern Health Unit
Prince Edward Island	PEI	1	3551	City of Ottawa Health Unit
Prince Edward Island	PEI	1	3552	Oxford County Health Unit
Prince Edward Island	PEI	1	3553	Peel Regional Health Unit
Prince Edward Island	PEI	1	3554	Perth District Health Unit
Prince Edward Island	PEI	1	3555	Peterborough County - City Health Unit
Prince Edward Island	PEI	1	3556	Porcupine Health Unit
Prince Edward Island	PEI	1	3557	Renfrew County and District Health Unit
Prince Edward Island	PEI	1	3558	The Eastern Ontario Health Unit
Prince Edward Island	PEI	1	3560	Simcoe Muskoka District Health Unit
Prince Edward Island	PEI	1	3561	Sudbury and District Health Unit
Prince Edward Island	PEI	1	3562	Thunder Bay District Health Unit
Prince Edward Island	PEI	1	3563	Timiskaming Health Unit
Prince Edward Island	PEI	1	3565	Waterloo Health Unit
Prince Edward Island	PEI	1	3566	Wellington-Dufferin-Guelph Health Unit
Prince Edward Island	PEI	1	3568	Windsor-Essex County Health Unit
Prince Edward Island	PEI	1	3570	York Regional Health Unit
Prince Edward Island	PEI	1	3595	City of Toronto Health Unit
Prince Edward Island	PEI	1	4601	Winnipeg Regional Health Authority
Prince Edward Island	PEI	1	4602	Prairie Mountain Health
Prince Edward Island	PEI	1	4603	Interlake-Eastern Regional Health Authority
Prince Edward Island	PEI	1	4604	Northern Regional Health Authority
Prince Edward Island	PEI	1	4605	Southern Health
Prince Edward Island	PEI	1	4701	Sun Country Regional Health Authority
Prince Edward Island	PEI	1	4702	Five Hills Regional Health Authority
Prince Edward Island	PEI	1	4703	Cypress Regional Health Authority
Prince Edward Island	PEI	1	4704	Regina Qu'Appelle Regional Health Authority
Prince Edward Island	PEI	1	4705	Sunrise Regional Health Authority
Prince Edward Island	PEI	1	4706	Saskatoon Regional Health Authority
Prince Edward Island	PEI	1	4707	Heartland Regional Health Authority
Prince Edward Island	PEI	1	4708	Kelsey Trail Regional Health Authority
Prince Edward Island	PEI	1	4709	Prince Albert Parkland Regional Health Authority
Prince Edward Island	PEI	1	4710	Prairie North Regional Health Authority
Prince Edward Island	PEI	1	4711	Mamawetan Churchill River Regional Health Authority
Prince Edward Island	PEI	1	4712	Keewatin Yatth� Regional Health Authority
Prince Edward Island	PEI	1	4713	Athabasca Health Authority
Prince Edward Island	PEI	1	4831	South Zone
Prince Edward Island	PEI	1	4832	Calgary Zone
Prince Edward Island	PEI	1	4833	Central Zone
Prince Edward Island	PEI	1	4834	Edmonton Zone
Prince Edward Island	PEI	1	4835	North Zone
Prince Edward Island	PEI	1	5911	East Kootenay Health Service Delivery Area
Prince Edward Island	PEI	1	5912	Kootenay-Boundary Health Service Delivery Area
Prince Edward Island	PEI	1	5913	Okanagan Health Service Delivery Area
Prince Edward Island	PEI	1	5914	Thompson/Cariboo Health Service Delivery Area
Prince Edward Island	PEI	1	5921	Fraser East Health Service Delivery Area
Prince Edward Island	PEI	1	5922	Fraser North Health Service Delivery Area
Prince Edward Island	PEI	1	5923	Fraser South Health Service Delivery Area
Prince Edward Island	PEI	1	5931	Richmond Health Service Delivery Area
Prince Edward Island	PEI	1	5932	Vancouver Health Service Delivery Area
Prince Edward Island	PEI	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Prince Edward Island	PEI	1	5941	South Vancouver Island Health Service Delivery Area
Prince Edward Island	PEI	1	5942	Central Vancouver Island Health Service Delivery Area
Prince Edward Island	PEI	1	5943	North Vancouver Island Health Service Delivery Area
Prince Edward Island	PEI	1	5951	Northwest Health Service Delivery Area
Prince Edward Island	PEI	1	5952	Northern Interior Health Service Delivery Area
Prince Edward Island	PEI	1	5953	Northeast Health Service Delivery Area
Prince Edward Island	PEI	1	6001	Yukon
Prince Edward Island	PEI	1	6101	Northwest Territories
Prince Edward Island	PEI	1	6201	Nunavut
Labrador-Grenfell	NL	1	1011	Eastern Regional Integrated Health Authority
Labrador-Grenfell	NL	1	1012	Central Regional Integrated Health Authority
Labrador-Grenfell	NL	1	1013	Western Regional Integrated Health Authority
Labrador-Grenfell	NL	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Labrador-Grenfell	NL	1	1100	Prince Edward Island
Labrador-Grenfell	NL	1	1211	South Shore District Health Authority
Labrador-Grenfell	NL	1	1212	South West Nova District Health Authority
Labrador-Grenfell	NL	1	1223	Annapolis Valley District Health Authority
Labrador-Grenfell	NL	1	1234	Colchester East Hants Health Authority
Labrador-Grenfell	NL	1	1235	Cumberland Health Authority
Labrador-Grenfell	NL	1	1246	Pictou County Health Authority
Labrador-Grenfell	NL	1	1247	Guysborough Antigonish Strait Health Authority
Labrador-Grenfell	NL	1	1258	Cape Breton District Health Authority
Labrador-Grenfell	NL	1	1269	Capital District Health Authority
Labrador-Grenfell	NL	1	1301	Zone 1
Labrador-Grenfell	NL	1	1302	Zone 2
Labrador-Grenfell	NL	1	1303	Zone 3
Labrador-Grenfell	NL	1	1304	Zone 4
Labrador-Grenfell	NL	1	1305	Zone 5
Labrador-Grenfell	NL	1	1306	Zone 6
Labrador-Grenfell	NL	1	1307	Zone 7
Labrador-Grenfell	NL	1	2401	R�gion du Bas-Saint-Laurent
Labrador-Grenfell	NL	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Labrador-Grenfell	NL	1	2403	R�gion de la Capitale-Nationale
Labrador-Grenfell	NL	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Labrador-Grenfell	NL	1	2405	R�gion de l'Estrie
Labrador-Grenfell	NL	1	2406	R�gion de Montr�al
Labrador-Grenfell	NL	1	2407	R�gion de l'Outaouais
Labrador-Grenfell	NL	1	2408	R�gion de l'Abitibi-T�miscamingue
Labrador-Grenfell	NL	1	2409	R�gion de la C�te-Nord
Labrador-Grenfell	NL	1	2410	R�gion du Nord-du-Qu�bec
Labrador-Grenfell	NL	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Labrador-Grenfell	NL	1	2412	R�gion de la Chaudi�re-Appalaches
Labrador-Grenfell	NL	1	2413	R�gion de Laval
Labrador-Grenfell	NL	1	2414	R�gion de Lanaudi�re
Labrador-Grenfell	NL	1	2415	R�gion des Laurentides
Labrador-Grenfell	NL	1	2416	R�gion de la Mont�r�gie
Labrador-Grenfell	NL	1	2417	R�gion du Nunavik
Labrador-Grenfell	NL	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Labrador-Grenfell	NL	1	3526	The District of Algoma Health Unit
Labrador-Grenfell	NL	1	3527	Brant County Health Unit
Labrador-Grenfell	NL	1	3530	Durham Regional Health Unit
Labrador-Grenfell	NL	1	3531	Elgin-St. Thomas Health Unit
Labrador-Grenfell	NL	1	3533	Grey Bruce Health Unit
Labrador-Grenfell	NL	1	3534	Haldimand-Norfolk Health Unit
Labrador-Grenfell	NL	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Labrador-Grenfell	NL	1	3536	Halton Regional Health Unit
Labrador-Grenfell	NL	1	3537	City of Hamilton Health Unit
Labrador-Grenfell	NL	1	3538	Hastings and Prince Edward Counties Health Unit
Labrador-Grenfell	NL	1	3539	Huron County Health Unit
Labrador-Grenfell	NL	1	3540	Chatham-Kent Health Unit
Labrador-Grenfell	NL	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Labrador-Grenfell	NL	1	3542	Lambton Health Unit
Labrador-Grenfell	NL	1	3543	Leeds, Grenville and Lanark District Health Unit
Labrador-Grenfell	NL	1	3544	Middlesex-London Health Unit
Labrador-Grenfell	NL	1	3546	Niagara Regional Area Health Unit
Labrador-Grenfell	NL	1	3547	North Bay Parry Sound District Health Unit
Labrador-Grenfell	NL	1	3549	Northwestern Health Unit
Labrador-Grenfell	NL	1	3551	City of Ottawa Health Unit
Labrador-Grenfell	NL	1	3552	Oxford County Health Unit
Labrador-Grenfell	NL	1	3553	Peel Regional Health Unit
Labrador-Grenfell	NL	1	3554	Perth District Health Unit
Labrador-Grenfell	NL	1	3555	Peterborough County - City Health Unit
Labrador-Grenfell	NL	1	3556	Porcupine Health Unit
Labrador-Grenfell	NL	1	3557	Renfrew County and District Health Unit
Labrador-Grenfell	NL	1	3558	The Eastern Ontario Health Unit
Labrador-Grenfell	NL	1	3560	Simcoe Muskoka District Health Unit
Labrador-Grenfell	NL	1	3561	Sudbury and District Health Unit
Labrador-Grenfell	NL	1	3562	Thunder Bay District Health Unit
Labrador-Grenfell	NL	1	3563	Timiskaming Health Unit
Labrador-Grenfell	NL	1	3565	Waterloo Health Unit
Labrador-Grenfell	NL	1	3566	Wellington-Dufferin-Guelph Health Unit
Labrador-Grenfell	NL	1	3568	Windsor-Essex County Health Unit
Labrador-Grenfell	NL	1	3570	York Regional Health Unit
Labrador-Grenfell	NL	1	3595	City of Toronto Health Unit
Labrador-Grenfell	NL	1	4601	Winnipeg Regional Health Authority
Labrador-Grenfell	NL	1	4602	Prairie Mountain Health
Labrador-Grenfell	NL	1	4603	Interlake-Eastern Regional Health Authority
Labrador-Grenfell	NL	1	4604	Northern Regional Health Authority
Labrador-Grenfell	NL	1	4605	Southern Health
Labrador-Grenfell	NL	1	4701	Sun Country Regional Health Authority
Labrador-Grenfell	NL	1	4702	Five Hills Regional Health Authority
Labrador-Grenfell	NL	1	4703	Cypress Regional Health Authority
Labrador-Grenfell	NL	1	4704	Regina Qu'Appelle Regional Health Authority
Labrador-Grenfell	NL	1	4705	Sunrise Regional Health Authority
Labrador-Grenfell	NL	1	4706	Saskatoon Regional Health Authority
Labrador-Grenfell	NL	1	4707	Heartland Regional Health Authority
Labrador-Grenfell	NL	1	4708	Kelsey Trail Regional Health Authority
Labrador-Grenfell	NL	1	4709	Prince Albert Parkland Regional Health Authority
Labrador-Grenfell	NL	1	4710	Prairie North Regional Health Authority
Labrador-Grenfell	NL	1	4711	Mamawetan Churchill River Regional Health Authority
Labrador-Grenfell	NL	1	4712	Keewatin Yatth� Regional Health Authority
Labrador-Grenfell	NL	1	4713	Athabasca Health Authority
Labrador-Grenfell	NL	1	4831	South Zone
Labrador-Grenfell	NL	1	4832	Calgary Zone
Labrador-Grenfell	NL	1	4833	Central Zone
Labrador-Grenfell	NL	1	4834	Edmonton Zone
Labrador-Grenfell	NL	1	4835	North Zone
Labrador-Grenfell	NL	1	5911	East Kootenay Health Service Delivery Area
Labrador-Grenfell	NL	1	5912	Kootenay-Boundary Health Service Delivery Area
Labrador-Grenfell	NL	1	5913	Okanagan Health Service Delivery Area
Labrador-Grenfell	NL	1	5914	Thompson/Cariboo Health Service Delivery Area
Labrador-Grenfell	NL	1	5921	Fraser East Health Service Delivery Area
Labrador-Grenfell	NL	1	5922	Fraser North Health Service Delivery Area
Labrador-Grenfell	NL	1	5923	Fraser South Health Service Delivery Area
Labrador-Grenfell	NL	1	5931	Richmond Health Service Delivery Area
Labrador-Grenfell	NL	1	5932	Vancouver Health Service Delivery Area
Labrador-Grenfell	NL	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Labrador-Grenfell	NL	1	5941	South Vancouver Island Health Service Delivery Area
Labrador-Grenfell	NL	1	5942	Central Vancouver Island Health Service Delivery Area
Labrador-Grenfell	NL	1	5943	North Vancouver Island Health Service Delivery Area
Labrador-Grenfell	NL	1	5951	Northwest Health Service Delivery Area
Labrador-Grenfell	NL	1	5952	Northern Interior Health Service Delivery Area
Labrador-Grenfell	NL	1	5953	Northeast Health Service Delivery Area
Labrador-Grenfell	NL	1	6001	Yukon
Labrador-Grenfell	NL	1	6101	Northwest Territories
Labrador-Grenfell	NL	1	6201	Nunavut
Not Reported	Repatriated	1	1011	Eastern Regional Integrated Health Authority
Not Reported	Repatriated	1	1012	Central Regional Integrated Health Authority
Not Reported	Repatriated	1	1013	Western Regional Integrated Health Authority
Not Reported	Repatriated	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Not Reported	Repatriated	1	1100	Prince Edward Island
Not Reported	Repatriated	1	1211	South Shore District Health Authority
Not Reported	Repatriated	1	1212	South West Nova District Health Authority
Not Reported	Repatriated	1	1223	Annapolis Valley District Health Authority
Not Reported	Repatriated	1	1234	Colchester East Hants Health Authority
Not Reported	Repatriated	1	1235	Cumberland Health Authority
Not Reported	Repatriated	1	1246	Pictou County Health Authority
Not Reported	Repatriated	1	1247	Guysborough Antigonish Strait Health Authority
Not Reported	Repatriated	1	1258	Cape Breton District Health Authority
Not Reported	Repatriated	1	1269	Capital District Health Authority
Not Reported	Repatriated	1	1301	Zone 1
Not Reported	Repatriated	1	1302	Zone 2
Not Reported	Repatriated	1	1303	Zone 3
Not Reported	Repatriated	1	1304	Zone 4
Not Reported	Repatriated	1	1305	Zone 5
Not Reported	Repatriated	1	1306	Zone 6
Not Reported	Repatriated	1	1307	Zone 7
Not Reported	Repatriated	1	2401	R�gion du Bas-Saint-Laurent
Not Reported	Repatriated	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Not Reported	Repatriated	1	2403	R�gion de la Capitale-Nationale
Not Reported	Repatriated	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Not Reported	Repatriated	1	2405	R�gion de l'Estrie
Not Reported	Repatriated	1	2406	R�gion de Montr�al
Not Reported	Repatriated	1	2407	R�gion de l'Outaouais
Not Reported	Repatriated	1	2408	R�gion de l'Abitibi-T�miscamingue
Not Reported	Repatriated	1	2409	R�gion de la C�te-Nord
Not Reported	Repatriated	1	2410	R�gion du Nord-du-Qu�bec
Not Reported	Repatriated	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Not Reported	Repatriated	1	2412	R�gion de la Chaudi�re-Appalaches
Not Reported	Repatriated	1	2413	R�gion de Laval
Not Reported	Repatriated	1	2414	R�gion de Lanaudi�re
Not Reported	Repatriated	1	2415	R�gion des Laurentides
Not Reported	Repatriated	1	2416	R�gion de la Mont�r�gie
Not Reported	Repatriated	1	2417	R�gion du Nunavik
Not Reported	Repatriated	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Not Reported	Repatriated	1	3526	The District of Algoma Health Unit
Not Reported	Repatriated	1	3527	Brant County Health Unit
Not Reported	Repatriated	1	3530	Durham Regional Health Unit
Not Reported	Repatriated	1	3531	Elgin-St. Thomas Health Unit
Not Reported	Repatriated	1	3533	Grey Bruce Health Unit
Not Reported	Repatriated	1	3534	Haldimand-Norfolk Health Unit
Not Reported	Repatriated	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Not Reported	Repatriated	1	3536	Halton Regional Health Unit
Not Reported	Repatriated	1	3537	City of Hamilton Health Unit
Not Reported	Repatriated	1	3538	Hastings and Prince Edward Counties Health Unit
Not Reported	Repatriated	1	3539	Huron County Health Unit
Not Reported	Repatriated	1	3540	Chatham-Kent Health Unit
Not Reported	Repatriated	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Not Reported	Repatriated	1	3542	Lambton Health Unit
Not Reported	Repatriated	1	3543	Leeds, Grenville and Lanark District Health Unit
Not Reported	Repatriated	1	3544	Middlesex-London Health Unit
Not Reported	Repatriated	1	3546	Niagara Regional Area Health Unit
Not Reported	Repatriated	1	3547	North Bay Parry Sound District Health Unit
Not Reported	Repatriated	1	3549	Northwestern Health Unit
Not Reported	Repatriated	1	3551	City of Ottawa Health Unit
Not Reported	Repatriated	1	3552	Oxford County Health Unit
Not Reported	Repatriated	1	3553	Peel Regional Health Unit
Not Reported	Repatriated	1	3554	Perth District Health Unit
Not Reported	Repatriated	1	3555	Peterborough County - City Health Unit
Not Reported	Repatriated	1	3556	Porcupine Health Unit
Not Reported	Repatriated	1	3557	Renfrew County and District Health Unit
Not Reported	Repatriated	1	3558	The Eastern Ontario Health Unit
Not Reported	Repatriated	1	3560	Simcoe Muskoka District Health Unit
Not Reported	Repatriated	1	3561	Sudbury and District Health Unit
Not Reported	Repatriated	1	3562	Thunder Bay District Health Unit
Not Reported	Repatriated	1	3563	Timiskaming Health Unit
Not Reported	Repatriated	1	3565	Waterloo Health Unit
Not Reported	Repatriated	1	3566	Wellington-Dufferin-Guelph Health Unit
Not Reported	Repatriated	1	3568	Windsor-Essex County Health Unit
Not Reported	Repatriated	1	3570	York Regional Health Unit
Not Reported	Repatriated	1	3595	City of Toronto Health Unit
Not Reported	Repatriated	1	4601	Winnipeg Regional Health Authority
Not Reported	Repatriated	1	4602	Prairie Mountain Health
Not Reported	Repatriated	1	4603	Interlake-Eastern Regional Health Authority
Not Reported	Repatriated	1	4604	Northern Regional Health Authority
Not Reported	Repatriated	1	4605	Southern Health
Not Reported	Repatriated	1	4701	Sun Country Regional Health Authority
Not Reported	Repatriated	1	4702	Five Hills Regional Health Authority
Not Reported	Repatriated	1	4703	Cypress Regional Health Authority
Not Reported	Repatriated	1	4704	Regina Qu'Appelle Regional Health Authority
Not Reported	Repatriated	1	4705	Sunrise Regional Health Authority
Not Reported	Repatriated	1	4706	Saskatoon Regional Health Authority
Not Reported	Repatriated	1	4707	Heartland Regional Health Authority
Not Reported	Repatriated	1	4708	Kelsey Trail Regional Health Authority
Not Reported	Repatriated	1	4709	Prince Albert Parkland Regional Health Authority
Not Reported	Repatriated	1	4710	Prairie North Regional Health Authority
Not Reported	Repatriated	1	4711	Mamawetan Churchill River Regional Health Authority
Not Reported	Repatriated	1	4712	Keewatin Yatth� Regional Health Authority
Not Reported	Repatriated	1	4713	Athabasca Health Authority
Not Reported	Repatriated	1	4831	South Zone
Not Reported	Repatriated	1	4832	Calgary Zone
Not Reported	Repatriated	1	4833	Central Zone
Not Reported	Repatriated	1	4834	Edmonton Zone
Not Reported	Repatriated	1	4835	North Zone
Not Reported	Repatriated	1	5911	East Kootenay Health Service Delivery Area
Not Reported	Repatriated	1	5912	Kootenay-Boundary Health Service Delivery Area
Not Reported	Repatriated	1	5913	Okanagan Health Service Delivery Area
Not Reported	Repatriated	1	5914	Thompson/Cariboo Health Service Delivery Area
Not Reported	Repatriated	1	5921	Fraser East Health Service Delivery Area
Not Reported	Repatriated	1	5922	Fraser North Health Service Delivery Area
Not Reported	Repatriated	1	5923	Fraser South Health Service Delivery Area
Not Reported	Repatriated	1	5931	Richmond Health Service Delivery Area
Not Reported	Repatriated	1	5932	Vancouver Health Service Delivery Area
Not Reported	Repatriated	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Not Reported	Repatriated	1	5941	South Vancouver Island Health Service Delivery Area
Not Reported	Repatriated	1	5942	Central Vancouver Island Health Service Delivery Area
Not Reported	Repatriated	1	5943	North Vancouver Island Health Service Delivery Area
Not Reported	Repatriated	1	5951	Northwest Health Service Delivery Area
Not Reported	Repatriated	1	5952	Northern Interior Health Service Delivery Area
Not Reported	Repatriated	1	5953	Northeast Health Service Delivery Area
Not Reported	Repatriated	1	6001	Yukon
Not Reported	Repatriated	1	6101	Northwest Territories
Not Reported	Repatriated	1	6201	Nunavut
Not Reported	Ontario	1	1011	Eastern Regional Integrated Health Authority
Not Reported	Ontario	1	1012	Central Regional Integrated Health Authority
Not Reported	Ontario	1	1013	Western Regional Integrated Health Authority
Not Reported	Ontario	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Not Reported	Ontario	1	1100	Prince Edward Island
Not Reported	Ontario	1	1211	South Shore District Health Authority
Not Reported	Ontario	1	1212	South West Nova District Health Authority
Not Reported	Ontario	1	1223	Annapolis Valley District Health Authority
Not Reported	Ontario	1	1234	Colchester East Hants Health Authority
Not Reported	Ontario	1	1235	Cumberland Health Authority
Not Reported	Ontario	1	1246	Pictou County Health Authority
Not Reported	Ontario	1	1247	Guysborough Antigonish Strait Health Authority
Not Reported	Ontario	1	1258	Cape Breton District Health Authority
Not Reported	Ontario	1	1269	Capital District Health Authority
Not Reported	Ontario	1	1301	Zone 1
Not Reported	Ontario	1	1302	Zone 2
Not Reported	Ontario	1	1303	Zone 3
Not Reported	Ontario	1	1304	Zone 4
Not Reported	Ontario	1	1305	Zone 5
Not Reported	Ontario	1	1306	Zone 6
Not Reported	Ontario	1	1307	Zone 7
Not Reported	Ontario	1	2401	R�gion du Bas-Saint-Laurent
Not Reported	Ontario	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Not Reported	Ontario	1	2403	R�gion de la Capitale-Nationale
Not Reported	Ontario	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Not Reported	Ontario	1	2405	R�gion de l'Estrie
Not Reported	Ontario	1	2406	R�gion de Montr�al
Not Reported	Ontario	1	2407	R�gion de l'Outaouais
Not Reported	Ontario	1	2408	R�gion de l'Abitibi-T�miscamingue
Not Reported	Ontario	1	2409	R�gion de la C�te-Nord
Not Reported	Ontario	1	2410	R�gion du Nord-du-Qu�bec
Not Reported	Ontario	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Not Reported	Ontario	1	2412	R�gion de la Chaudi�re-Appalaches
Not Reported	Ontario	1	2413	R�gion de Laval
Not Reported	Ontario	1	2414	R�gion de Lanaudi�re
Not Reported	Ontario	1	2415	R�gion des Laurentides
Not Reported	Ontario	1	2416	R�gion de la Mont�r�gie
